grant_id,status,reinstated,org_name,org_state,award_type,nsf_total_budget,nsf_obligated,remaining_budget_impact,in_cruz_list,flagged_word_count,flagged_words_found,has_flagged_words
2333466,❌ Terminated,False,Harvard University,MA,Continuing Grant,299942,299942,0.0,False,0,[],False
2333494,❌ Terminated,False,University of Southern California,CA,Standard Grant,195825,195825,0.0,True,5,"['ethnicity', 'ethnicity', 'ethnicity', 'ethnicity', 'minority']",True
2333888,❌ Terminated,False,Harvard University,MA,Continuing Grant,735900,500555,414412.38,False,2,"['diverse', 'climate']",True
2333904,❌ Terminated,False,Harvard University,MA,Continuing Grant,300000,300000,0.0,False,7,"['diverse', 'diverse', 'diversity', 'diversity', 'equitable', 'inclusion', 'inclusive']",True
2333959,❌ Terminated,False,University of Georgia Research Foundation Inc,GA,Continuing Grant,1205086,346897,922406.25,True,7,"['diverse', 'equitable', 'equitable', 'equitable', 'equity', 'equity', 'equity']",True
2333985,❌ Terminated,False,National Academy of Sciences,DC,Standard Grant,280000,280000,278840.54,False,10,"['diverse', 'diversity', 'diversity', 'diversity', 'diversity', 'equity', 'equity', 'excluded', 'inclusion', 'inclusion']",True
2334059,❌ Terminated,False,Michigan State University,MI,Standard Grant,50000,50000,16647.879999999997,True,2,"['diverse', 'underrepresented']",True
2334272,❌ Terminated,False,University of Georgia Research Foundation Inc,GA,Standard Grant,100000,100000,230.14999999999415,True,4,"['equitable', 'equitable', 'underserved', 'climate']",True
2334298,❌ Terminated,False,University of Tennessee Knoxville,TN,Standard Grant,100000,100000,49880.23,True,14,"['barriers', 'diverse', 'diverse', 'women', 'inclusive', 'social justice', 'underserved', 'climate', 'climate', 'climate', 'climate', 'climate', 'sustainable', 'sustainable']",True
2334313,❌ Terminated,False,University of Cincinnati Main Campus,OH,Standard Grant,300000,300000,0.0,False,20,"['barriers', 'disabilities', 'disabilities', 'disabilities', 'disabilities', 'disabilities', 'disabilities', 'disabilities', 'disabilities', 'disability', 'diverse', 'diversity', 'equitable', 'equity', 'equity', 'equity', 'inclusion', 'inclusion', 'inclusive', 'inclusive']",True
2334340,🔄 Possibly Reinstated,True,University of California-Santa Barbara,CA,Standard Grant,99098,99098,13710.819178082194,True,28,"['barriers', 'underserved', 'underserved', 'underserved', 'underserved', 'underserved', 'climate', 'climate', 'climate', 'climate', 'climate', 'climate', 'climate', 'climate', 'climate', 'climate', 'climate', 'climate', 'climate', 'climate', 'climate', 'climate', 'climate', 'climate', 'climate', 'climate', 'climate', 'climate']",True
2334406,❌ Terminated,False,Association of American Colleges and Universities,DC,Continuing Grant,5422930,3127229,4595878.61,False,2,"['culturally responsive', 'diverse']",True
2334638,❌ Terminated,False,Claremont Graduate University,CA,Continuing Grant,1905291,533666,1422329.41,False,4,"['diverse', 'minorities', 'minority', 'underrepresented']",True
2334679,❌ Terminated,False,Federation of Amer Societies For Exper Biology,MD,Standard Grant,499568,499568,0.0,True,8,"['barriers', 'barriers', 'barriers', 'diverse', 'diverse', 'excluded', 'excluded', 'inclusion']",True
2334832,❌ Terminated,False,Chapman University,CA,Standard Grant,494256,494256,263423.77,True,8,"['diverse', 'diverse', 'diverse', 'equitable', 'inclusion', 'inclusive', 'inclusive', 'sustainable']",True
2334882,❌ Terminated,False,Harvard University,MA,Standard Grant,302687,302687,257813.62,False,1,['diversity'],True
2334951,❌ Terminated,False,University of Alabama at Birmingham,AL,Standard Grant,1274120,1274120,0.0,True,26,"['diverse', 'diverse', 'diverse', 'diverse', 'diversity', 'diversity', 'diversity', 'diversify', 'equity', 'equity', 'equity', 'inclusion', 'inclusion', 'inclusion', 'inclusion', 'inclusion', 'inclusion', 'inclusive', 'marginalized', 'minority', 'underrepresented', 'underrepresented', 'underrepresented', 'climate', 'climate', 'sustainable']",True
2334952,❌ Terminated,False,Arizona State University,AZ,Standard Grant,206492,206492,183437.09,True,26,"['diverse', 'diverse', 'diverse', 'diverse', 'diversity', 'diversity', 'diversity', 'diversify', 'equity', 'equity', 'equity', 'inclusion', 'inclusion', 'inclusion', 'inclusion', 'inclusion', 'inclusion', 'inclusive', 'marginalized', 'minority', 'underrepresented', 'underrepresented', 'underrepresented', 'climate', 'climate', 'sustainable']",True
2334953,❌ Terminated,False,University of North Georgia,GA,Standard Grant,138184,138184,0.0,True,26,"['diverse', 'diverse', 'diverse', 'diverse', 'diversity', 'diversity', 'diversity', 'diversify', 'equity', 'equity', 'equity', 'inclusion', 'inclusion', 'inclusion', 'inclusion', 'inclusion', 'inclusion', 'inclusive', 'marginalized', 'minority', 'underrepresented', 'underrepresented', 'underrepresented', 'climate', 'climate', 'sustainable']",True
2334954,🔄 Possibly Reinstated,True,University of California - Merced,CA,Standard Grant,81069,81069,81069.0,True,26,"['diverse', 'diverse', 'diverse', 'diverse', 'diversity', 'diversity', 'diversity', 'diversify', 'equity', 'equity', 'equity', 'inclusion', 'inclusion', 'inclusion', 'inclusion', 'inclusion', 'inclusion', 'inclusive', 'marginalized', 'minority', 'underrepresented', 'underrepresented', 'underrepresented', 'climate', 'climate', 'sustainable']",True
2334955,❌ Terminated,False,Florida International University,FL,Standard Grant,143926,143926,143926.0,True,26,"['diverse', 'diverse', 'diverse', 'diverse', 'diversity', 'diversity', 'diversity', 'diversify', 'equity', 'equity', 'equity', 'inclusion', 'inclusion', 'inclusion', 'inclusion', 'inclusion', 'inclusion', 'inclusive', 'marginalized', 'minority', 'underrepresented', 'underrepresented', 'underrepresented', 'climate', 'climate', 'sustainable']",True
2334984,❌ Terminated,False,Harvard University,MA,Standard Grant,499957,499957,0.0,False,8,"['diverse', 'diverse', 'diverse', 'equitable', 'inclusive', 'inclusive', 'inclusive', 'marginalized']",True
2335206,❌ Terminated,False,PHARMACOUSTICS TECHNOLOGIES LLC,NY,Cooperative Agreement,997734,997734,498866.5,False,2,"['diversity', 'underrepresented']",True
2335225,❌ Terminated,False,University of Arkansas,AR,Standard Grant,1359303,1359303,1313572.38,True,15,"['diverse', 'diverse', 'diversity', 'diversity', 'equitable', 'equitable', 'equity', 'inclusion', 'inclusive', 'inclusive', 'inclusive', 'marginalized', 'minority', 'underrepresented', 'sustainable']",True
2335235,❌ Terminated,False,California State University-Fresno Foundation,CA,Standard Grant,443813,443813,304652.81,True,20,"['diverse', 'diverse', 'diverse', 'diversity', 'diversity', 'diversity', 'diversity', 'diversity', 'equitable', 'equity', 'equity', 'equity', 'inclusion', 'inclusion', 'inclusive', 'inclusive', 'inclusive', 'inclusive', 'inclusive', 'underrepresented']",True
2335236,🔄 Possibly Reinstated,True,University of California - Merced,CA,Standard Grant,29017,29017,11444.467132867132,True,20,"['diverse', 'diverse', 'diverse', 'diversity', 'diversity', 'diversity', 'diversity', 'diversity', 'equitable', 'equity', 'equity', 'equity', 'inclusion', 'inclusion', 'inclusive', 'inclusive', 'inclusive', 'inclusive', 'inclusive', 'underrepresented']",True
2335532,❌ Terminated,False,CLAUDIUS LEGAL INTELLIGENCE INC,FL,Cooperative Agreement,947862,947862,760458.98,False,8,"['bias', 'bias', 'bias', 'bias', 'discriminatory', 'diverse', 'equitable', 'social justice']",True
2336044,❌ Terminated,False,Harvard University,MA,Continuing Grant,887605,330221,784217.49,False,3,"['female', 'minorities', 'underrepresented']",True
2336484,❌ Terminated,False,Council of Graduate Schools,DC,Standard Grant,4662695,4662695,2389696.67,True,12,"['disability', 'disability', 'diverse', 'diversity', 'ethnicity', 'ethnicity', 'women', 'gender', 'gender', 'gender', 'underrepresented', 'underrepresented']",True
2336572,❌ Terminated,False,"OHIO STATE UNIVERSITY, THE",OH,Standard Grant,18760,18760,12596.34,False,4,"['marginalized', 'marginalized', 'marginalized', 'underrepresented']",True
2336806,❌ Terminated,False,Washington University,MO,Continuing Grant,500000,384032,383606.41,True,14,"['discrimination', 'women', 'women', 'women', 'women', 'women', 'women', 'women', 'women', 'women', 'women', 'women', 'women', 'climate']",True
2336815,❌ Terminated,False,Washington University,MO,Standard Grant,252977,211350,0.0,True,7,"['bias', 'discrimination', 'discrimination', 'discrimination', 'discrimination', 'minorities', 'minority']",True
2337064,❌ Terminated,False,Michigan State University,MI,Standard Grant,555943,555943,553950.58,False,7,"['barriers', 'diverse', 'diverse', 'equity', 'equity', 'excluded', 'marginalized']",True
2337516,❌ Terminated,False,Harvard University,MA,Standard Grant,42250,42250,9874.740000000002,False,1,['underrepresented'],True
2338206,❌ Terminated,False,Harvard University,MA,Continuing Grant,770000,770000,0.0,False,0,[],False
2338760,❌ Terminated,False,Harvard University,MA,Continuing Grant,450000,81885,0.0,False,2,"['bias', 'underrepresented']",True
2339090,🔄 Possibly Reinstated,True,University of California-San Diego,CA,Continuing Grant,1773794,659861,1649501.86,False,5,"['bipoc', 'bipoc', 'diverse', 'inclusive', 'sustainable']",True
2339286,❌ Terminated,False,Berry College,GA,Continuing Grant,1044304,452724,1044304.0,False,12,"['barriers', 'diverse', 'diverse', 'diverse', 'diversity', 'diversity', 'diversifying', 'equity', 'equity', 'equity', 'equity', 'underrepresented']",True
2339462,❌ Terminated,False,University of Illinois at Urbana-Champaign,IL,Continuing Grant,510000,406342,402232.41,True,20,"['equity', 'equity', 'equity', 'equity', 'equity', 'equity', 'climate', 'climate', 'climate', 'climate', 'climate', 'climate', 'climate', 'decarbonization', 'decarbonization', 'decarbonization', 'decarbonization', 'decarbonization', 'decarbonization', 'decarbonization']",True
2339524,❌ Terminated,False,Harvard University,MA,Continuing Grant,566128,328354,549301.29,False,2,"['female', 'minority']",True
2339619,❌ Terminated,False,North Carolina State University,NC,Continuing Grant,650000,338886,600334.26,False,4,"['bias', 'equitable', 'equitable', 'marginalized']",True
2339621,❌ Terminated,False,Harvard University,MA,Continuing Grant,1198253,514088,0.0,False,7,"['diversity', 'climate', 'climate', 'climate', 'climate', 'climate', 'climate']",True
2339913,❌ Terminated,False,Harvard University,MA,Continuing Grant,786598,346170,672148.33,False,1,['diverse'],True
2340108,❌ Terminated,False,Trustees of Boston University,MA,Continuing Grant,628039,87683,544714.26,False,22,"['barriers', 'barriers', 'women', 'women', 'women', 'women', 'women', 'women', 'women', 'women', 'women', 'women', 'women', 'women', 'gender', 'gender', 'gender', 'gender', 'gender', 'gender', 'gender', 'inclusive']",True
2340576,❌ Terminated,False,Winston-Salem State University,NC,Continuing Grant,1477252,548566,1471086.8,False,5,"['black and latinx', 'black and latinx', 'black and latinx', 'black and latinx', 'black and latinx']",True
2341036,❌ Terminated,False,University of Chicago,IL,Standard Grant,1500000,845762,862358.39,True,5,"['diverse', 'gender', 'gender', 'underrepresented', 'underrepresented']",True
2341434,❌ Terminated,False,SUNY at Albany,NY,Continuing Grant,419917,253965,0.0,True,2,"['climate', 'climate']",True
2341629,❌ Terminated,False,Cornell University,NY,Standard Grant,21443,21443,12497.33,False,5,"['activism', 'activists', 'activists', 'barriers', 'sustainable']",True
2341739,❌ Terminated,False,Arizona State University,AZ,Continuing Grant,311878,109723,274984.49,False,4,"['diverse', 'equity', 'marginalized', 'sustainable']",True
2341785,❌ Terminated,False,Harvard University,MA,Continuing Grant,432782,193699,352535.02,False,3,"['diverse', 'diverse', 'diverse']",True
2341831,❌ Terminated,False,Vanderbilt University,TN,Continuing Grant,238485,115696,0.0,False,3,"['diverse', 'diversity', 'diversity']",True
2341874,🔄 Possibly Reinstated,True,University of California-Irvine,CA,Continuing Grant,320000,170384,320000.0,False,3,"['inclusion', 'inclusion', 'inclusive']",True
2341996,❌ Terminated,False,Saint Louis University,MO,Standard Grant,149791,149791,76680.87,False,2,"['equity', 'underserved']",True
2342547,❌ Terminated,False,Stanford University,CA,Standard Grant,31950,31950,0.0,True,3,"['diverse', 'marginalized', 'marginalized']",True
2342624,❌ Terminated,False,George Mason University,VA,Standard Grant,434522,434522,386951.84,False,16,"['culturally responsive', 'equitable', 'equity', 'equity', 'equity', 'equity', 'equity', 'equity', 'equity', 'equity', 'equity', 'inclusive', 'inclusive', 'inclusive', 'underrepresented', 'underrepresented']",True
2342625,❌ Terminated,False,Bowling Green State University,OH,Standard Grant,302718,302718,267124.49,False,16,"['culturally responsive', 'equitable', 'equity', 'equity', 'equity', 'equity', 'equity', 'equity', 'equity', 'equity', 'equity', 'inclusive', 'inclusive', 'inclusive', 'underrepresented', 'underrepresented']",True
2342626,❌ Terminated,False,Wayne State University,MI,Standard Grant,254853,254853,220315.32,False,16,"['culturally responsive', 'equitable', 'equity', 'equity', 'equity', 'equity', 'equity', 'equity', 'equity', 'equity', 'equity', 'inclusive', 'inclusive', 'inclusive', 'underrepresented', 'underrepresented']",True
2342627,❌ Terminated,False,Middle Tennessee State University,TN,Standard Grant,305225,305225,0.0,False,16,"['culturally responsive', 'equitable', 'equity', 'equity', 'equity', 'equity', 'equity', 'equity', 'equity', 'equity', 'equity', 'inclusive', 'inclusive', 'inclusive', 'underrepresented', 'underrepresented']",True
2342766,❌ Terminated,False,University of Alabama Tuscaloosa,AL,Continuing Grant,1144433,583488,1144433.0,False,11,"['barriers', 'culturally responsive', 'diverse', 'women', 'women', 'women', 'women', 'women', 'women', 'women', 'underrepresented']",True
2342767,❌ Terminated,False,Cleveland State University,OH,Continuing Grant,643191,245177,0.0,False,11,"['barriers', 'culturally responsive', 'diverse', 'women', 'women', 'women', 'women', 'women', 'women', 'women', 'underrepresented']",True
2342768,❌ Terminated,False,Tuskegee University,AL,Continuing Grant,295924,146347,0.0,False,11,"['barriers', 'culturally responsive', 'diverse', 'women', 'women', 'women', 'women', 'women', 'women', 'women', 'underrepresented']",True
2342769,❌ Terminated,False,Oakland University,MI,Continuing Grant,198981,76606,0.0,False,11,"['barriers', 'culturally responsive', 'diverse', 'women', 'women', 'women', 'women', 'women', 'women', 'women', 'underrepresented']",True
2342770,❌ Terminated,False,Jackson State University,MS,Continuing Grant,300563,129542,0.0,False,11,"['barriers', 'culturally responsive', 'diverse', 'women', 'women', 'women', 'women', 'women', 'women', 'women', 'underrepresented']",True
2342771,❌ Terminated,False,Mississippi State University,MS,Continuing Grant,688243,266541,0.0,False,11,"['barriers', 'culturally responsive', 'diverse', 'women', 'women', 'women', 'women', 'women', 'women', 'women', 'underrepresented']",True
2342772,❌ Terminated,False,Central State University,OH,Continuing Grant,221702,91059,193751.75,False,11,"['barriers', 'culturally responsive', 'diverse', 'women', 'women', 'women', 'women', 'women', 'women', 'women', 'underrepresented']",True
2342821,❌ Terminated,False,Harvard University,MA,Standard Grant,61920,61920,0.0,False,15,"['diverse', 'diversity', 'diversity', 'diversity', 'diversity', 'diversity', 'diversity', 'diversity', 'diversity', 'equitable', 'women', 'inclusion', 'minorities', 'underrepresented', 'trans']",True
2342842,❌ Terminated,False,Lehigh University,PA,Standard Grant,499271,499271,407446.02,False,8,"['diverse', 'inclusive', 'marginalized', 'marginalized', 'marginalized', 'minority', 'trans', 'climate']",True
2343025,❌ Terminated,False,University of Nebraska at Omaha,NE,Standard Grant,301457,301457,0.0,False,14,"['barriers', 'barriers', 'diverse', 'equity', 'equity', 'equity', 'equity', 'equity', 'equity', 'equity', 'equity', 'gender', 'gender', 'climate']",True
2343111,❌ Terminated,False,William Marsh Rice University,TX,Standard Grant,118007,118007,68017.19,False,8,"['diverse', 'diverse', 'women', 'women', 'women', 'women', 'gender', 'gender']",True
2343112,❌ Terminated,False,University of Illinois at Urbana-Champaign,IL,Standard Grant,96253,96253,0.0,False,8,"['diverse', 'diverse', 'women', 'women', 'women', 'women', 'gender', 'gender']",True
2343113,❌ Terminated,False,University of Wisconsin-Madison,WI,Standard Grant,86291,86291,0.0,False,8,"['diverse', 'diverse', 'women', 'women', 'women', 'women', 'gender', 'gender']",True
2343233,❌ Terminated,False,Harvard University,MA,Standard Grant,227954,227954,182825.91,False,0,[],False
2343235,❌ Terminated,False,Texas A&M University Corpus Christi,TX,Standard Grant,278818,278818,0.0,True,9,"['diversity', 'equitable', 'equity', 'equity', 'inclusive', 'inclusive', 'minority', 'underrepresented', 'underrepresented']",True
2343292,🔄 Possibly Reinstated,True,University of California-Los Angeles,CA,Standard Grant,849995,849995,637316.01,False,7,"['diverse', 'diverse', 'inclusion', 'inclusive', 'minority', 'minority', 'underrepresented']",True
2343858,🔄 Possibly Reinstated,True,University of California-San Diego,CA,Continuing Grant,399932,271179,352887.31,False,0,[],False
2343922,❌ Terminated,False,Harvard University,MA,Standard Grant,462400,462400,360766.76,False,3,"['diverse', 'equitable', 'inclusive']",True
2343939,❌ Terminated,False,Texas A&M University,TX,Continuing Grant,1263472,860674,0.0,False,3,"['barriers', 'diversity', 'climate']",True
2343966,❌ Terminated,False,University of Southern California,CA,Standard Grant,234038,234038,199427.47,False,18,"['discrimination', 'discrimination', 'discrimination', 'discrimination', 'discrimination', 'discrimination', 'discrimination', 'discrimination', 'discrimination', 'discrimination', 'discrimination', 'discrimination', 'discriminatory', 'discriminatory', 'discriminatory', 'discriminatory', 'discriminatory', 'marginalized']",True
2343972,❌ Terminated,False,North Dakota State University Fargo,ND,Standard Grant,499999,499999,391375.51,False,14,"['equity', 'equity', 'women', 'women', 'women', 'women', 'minority', 'minority', 'minority', 'minority', 'social justice', 'underrepresented', 'underrepresented', 'underrepresented']",True
2344929,❌ Terminated,False,Oakland University,MI,Standard Grant,150978,172051,0.0,False,15,"['diversity', 'equitable', 'equity', 'equity', 'equity', 'equity', 'ethnicity', 'gender', 'gender', 'inclusion', 'inclusive', 'inclusive', 'underrepresented', 'sustainable', 'sustainable']",True
2345110,❌ Terminated,False,Hawaii Pacific University,HI,Continuing Grant,1200000,756286,1186500.0,False,7,"['cultural differences', 'culturally responsive', 'culturally responsive', 'culturally responsive', 'diverse', 'underserved', 'underrepresented']",True
2345121,🔄 Possibly Reinstated,True,Santa Clara University,CA,Continuing Grant,999332,450523,756343.7397260274,False,16,"['diverse', 'equitable', 'equitable', 'equitable', 'equity', 'equity', 'equity', 'equity', 'equity', 'equity', 'equity', 'equity', 'equity', 'equity', 'equity', 'equity']",True
2345129,❌ Terminated,False,University of Connecticut,CT,Continuing Grant,999365,738969,0.0,False,4,"['diverse', 'equity', 'equity', 'gender']",True
2345247,❌ Terminated,False,Manhattan College,NY,Standard Grant,200000,200000,0.0,False,3,"['inclusive', 'inclusive', 'underrepresented']",True
2345273,❌ Terminated,False,CUNY John Jay College of Criminal Justice,NY,Standard Grant,499999,499999,0.0,False,2,"['minority', 'underrepresented']",True
2345302,❌ Terminated,False,UNIVERSITY OF PUERTO RICO AT CAROLINA,PR,Standard Grant,199956,199956,0.0,False,1,['diversify'],True
2345334,❌ Terminated,False,Kean University,NJ,Continuing Grant,800000,300000,649128.52,False,11,"['diverse', 'diversity', 'equitable', 'equitable', 'equity', 'equity', 'equity', 'inclusion', 'inclusive', 'inclusive', 'climate']",True
2345355,❌ Terminated,False,Texas Woman's University,TX,Continuing Grant,797664,514326,678704.98,False,5,"['advocate', 'equity', 'equity', 'minority', 'underserved']",True
2345356,🔄 Possibly Reinstated,True,University of California-Santa Barbara,CA,Standard Grant,271523,271523,198554.2961608775,False,5,"['barriers', 'diverse', 'inclusion', 'marginalized', 'underrepresented']",True
2345357,🔄 Possibly Reinstated,True,University of California-Irvine,CA,Standard Grant,723005,723005,718572.48,False,5,"['barriers', 'diverse', 'inclusion', 'marginalized', 'underrepresented']",True
2345361,❌ Terminated,False,Texas A&M University,TX,Continuing Grant,500000,500000,0.0,False,0,[],False
2345627,❌ Terminated,False,Harvard University,MA,Standard Grant,30608,30608,0.0,False,7,"['diversity', 'diversity', 'diversity', 'diversity', 'diversity', 'underrepresented', 'sustainable']",True
2346137,❌ Terminated,False,Harvard University,MA,Standard Grant,300000,300000,0.0,False,7,"['barrier', 'diverse', 'excluded', 'inclusive', 'inclusive', 'minority', 'underrepresented']",True
2346173,❌ Terminated,False,Harvard University,MA,Continuing Grant,1500000,738226,0.0,False,2,"['diverse', 'underrepresented']",True
2346653,❌ Terminated,False,University of Minnesota-Twin Cities,MN,Standard Grant,204441,204441,115905.64,True,1,['diversifying'],True
2346845,❌ Terminated,False,Trustees of Boston University,MA,Standard Grant,599996,599996,0.0,False,0,[],False
2346906,❌ Terminated,False,Alabama A&M University,AL,Cooperative Agreement,150000,150000,121656.56,False,11,"['diverse', 'diverse', 'diversity', 'equitable', 'equity', 'women', 'inclusion', 'inclusive', 'inclusive', 'minorities', 'underrepresented']",True
2347034,❌ Terminated,False,Louisiana State University,LA,Standard Grant,49430,49430,0.0,False,5,"['disabilities', 'women', 'inclusion', 'minorities', 'underrepresented']",True
2347045,❌ Terminated,False,University of Texas at Austin,TX,Standard Grant,300001,300001,279485.15,False,16,"['barriers', 'barriers', 'barriers', 'disabilities', 'disabilities', 'disabilities', 'disabilities', 'disabilities', 'disabilities', 'disabilities', 'disabilities', 'equity', 'equity', 'equity', 'inclusion', 'minority']",True
2347046,❌ Terminated,False,University of Mississippi,MS,Standard Grant,299972,299972,275944.9,False,16,"['barriers', 'barriers', 'barriers', 'disabilities', 'disabilities', 'disabilities', 'disabilities', 'disabilities', 'disabilities', 'disabilities', 'disabilities', 'equity', 'equity', 'equity', 'inclusion', 'minority']",True
2347076,❌ Terminated,False,Syracuse University,NY,Cooperative Agreement,993869,993869,993869.0,False,9,"['barriers', 'barriers', 'barriers', 'diverse', 'diverse', 'excluded', 'excluded', 'excluded', 'women']",True
2347101,❌ Terminated,False,INA SOLUTIONS INC.,VA,Cooperative Agreement,998332,998332,752077.0,False,7,"['diverse', 'excluded', 'women', 'women', 'minority', 'underrepresented', 'underrepresented']",True
2347112,❌ Terminated,False,MYVILLAGE PROJECT INC,FL,Cooperative Agreement,999828,999828,999828.0,False,7,"['barriers', 'barriers', 'barriers', 'diverse', 'equitable', 'excluded', 'inclusive']",True
2347276,❌ Terminated,False,Northern Virginia Community College,VA,Cooperative Agreement,1000000,1000000,1000000.0,False,4,"['culturally responsive', 'minorities', 'underrepresented', 'underrepresented']",True
2347281,❌ Terminated,False,University of Virginia Main Campus,VA,Cooperative Agreement,1000000,1000000,1000000.0,False,8,"['diverse', 'diverse', 'equity', 'ethnicity', 'gender', 'minority', 'underserved', 'underrepresented']",True
2347361,❌ Terminated,False,Portland State University,OR,Cooperative Agreement,995075,995075,995075.0,False,6,"['diverse', 'diverse', 'diverse', 'diverse', 'diverse', 'underrepresented']",True
2347367,❌ Terminated,False,University of Washington,WA,Standard Grant,932314,932314,834584.3200000001,False,8,"['barriers', 'barriers', 'disabilities', 'disability', 'disability', 'equity', 'equity', 'equity']",True
2347423,❌ Terminated,False,Harvard University,MA,Standard Grant,350000,350000,229798.72,False,0,[],False
2347724,❌ Terminated,False,Cornell University,NY,Standard Grant,828097,828097,0.0,False,13,"['barriers', 'barriers', 'barriers', 'barriers', 'barriers', 'disabilities', 'disabilities', 'equity', 'equity', 'inclusion', 'marginalized', 'marginalized', 'minority']",True
2348210,❌ Terminated,False,University of Connecticut,CT,Standard Grant,649205,649205,0.0,False,17,"['barriers', 'barriers', 'barriers', 'disabilities', 'disabilities', 'disabilities', 'disabilities', 'disabilities', 'equity', 'equity', 'equity', 'equity', 'equity', 'inclusion', 'inclusion', 'minority', 'underrepresented']",True
2348211,❌ Terminated,False,University of Wisconsin-Madison,WI,Standard Grant,374000,374000,339182.44,False,17,"['barriers', 'barriers', 'barriers', 'disabilities', 'disabilities', 'disabilities', 'disabilities', 'disabilities', 'equity', 'equity', 'equity', 'equity', 'equity', 'inclusion', 'inclusion', 'minority', 'underrepresented']",True
2348212,❌ Terminated,False,University of Illinois at Urbana-Champaign,IL,Standard Grant,260000,260000,220139.77,False,17,"['barriers', 'barriers', 'barriers', 'disabilities', 'disabilities', 'disabilities', 'disabilities', 'disabilities', 'equity', 'equity', 'equity', 'equity', 'equity', 'inclusion', 'inclusion', 'minority', 'underrepresented']",True
2348648,❌ Terminated,False,National Academy of Sciences,DC,Standard Grant,1002436,1002436,826830.6,False,11,"['barriers', 'barriers', 'barriers', 'disabilities', 'disabilities', 'disabilities', 'disabilities', 'disabilities', 'equity', 'equity', 'inclusion']",True
2348836,🔄 Possibly Reinstated,True,Arizona State University,AZ,Standard Grant,297300,297300,65240.899999999994,False,2,"['diverse', 'underrepresented']",True
2348924,❌ Terminated,False,Harvard University,MA,Standard Grant,504194,504194,229598.34000000003,False,5,"['diverse', 'diverse', 'equitable', 'inclusive', 'social justice']",True
2348945,❌ Terminated,False,Crow Canyon Archaeological Center,CO,Standard Grant,362810,362810,141873.34,False,1,['underrepresented'],True
2349282,❌ Terminated,False,SHAKOPEE MDEWAKANTON SIOUX COMMUNITY,MN,Standard Grant,159222,159222,0.0,True,2,"['barriers', 'underrepresented']",True
2349605,❌ Terminated,False,Saint Louis University,MO,Continuing Grant,417253,270895,0.0,False,4,"['equitable', 'underrepresented', 'climate', 'sustainable']",True
2350008,❌ Terminated,False,Institute For Advanced Study,NJ,Standard Grant,99730,99730,0.0,False,5,"['female', 'women', 'women', 'women', 'women']",True
2350382,❌ Terminated,False,CUNY Borough of Manhattan Community College,NY,Continuing Grant,2251904,808702,2175252.83,False,6,"['barriers', 'barriers', 'disability', 'diverse', 'diverse', 'underrepresented']",True
2350410,❌ Terminated,False,California Polytechnic State University Foundation,CA,Continuing Grant,999295,670106,0.0,False,7,"['diverse', 'diversity', 'diversity', 'inclusive', 'marginalized', 'marginalized', 'marginalized']",True
2400428,❌ Terminated,False,Shaw University,NC,Standard Grant,450000,450000,450000.0,False,7,"['ethnicity', 'gender', 'inclusive', 'minority', 'underrepresented', 'underrepresented', 'underrepresented']",True
2400439,❌ Terminated,False,Howard University,DC,Standard Grant,449837,449837,0.0,False,7,"['culturally responsive', 'diverse', 'diversify', 'underrepresented', 'climate', 'climate', 'climate']",True
2400824,❌ Terminated,False,Middlesex Community College,MA,Standard Grant,554945,554945,499878.65,False,9,"['diverse', 'diverse', 'equity', 'equity', 'equity', 'equity', 'equity', 'inclusive', 'underrepresented']",True
2400839,❌ Terminated,False,New York University,NY,Continuing Grant,1839914,1204058,1406823.02,False,12,"['diverse', 'gender', 'gender', 'gender', 'gender', 'gender', 'gender', 'gender', 'gender', 'gender', 'gender', 'gender']",True
2400895,❌ Terminated,False,Hudson County Community College,NJ,Standard Grant,599811,599811,0.0,False,6,"['women', 'women', 'women', 'women', 'women', 'minorities']",True
2401036,❌ Terminated,False,Pennsylvania State Univ University Park,PA,Standard Grant,999790,999790,0.0,False,6,"['barriers', 'equity', 'equity', 'equity', 'equity', 'equity']",True
2401057,❌ Terminated,False,Harvard University,MA,Continuing Grant,1000000,400000,805860.38,False,0,[],False
2401066,❌ Terminated,False,Florida International University,FL,Standard Grant,334155,334155,0.0,False,7,"['diverse', 'minority', 'underrepresented', 'underrepresented', 'climate', 'climate', 'climate']",True
2401278,❌ Terminated,False,University of Wisconsin-Madison,WI,Standard Grant,246894,223494,218983.28,True,1,['inclusion'],True
2401390,❌ Terminated,False,Harvard University,MA,Standard Grant,300000,300000,0.0,False,0,[],False
2401498,❌ Terminated,False,Harvard University,MA,Continuing Grant,335000,222345,0.0,False,0,[],False
2401545,❌ Terminated,False,Tufts University,MA,Standard Grant,490573,490573,0.0,False,10,"['barriers', 'equitable', 'equitable', 'equitable', 'underserved', 'climate', 'climate', 'climate', 'climate', 'climate']",True
2401907,❌ Terminated,False,Harvard University,MA,Standard Grant,325497,325497,0.0,False,2,"['minority', 'underrepresented']",True
2402141,❌ Terminated,False,Western Kentucky University,KY,Standard Grant,50000,50000,0.0,True,8,"['barriers', 'bias', 'bias', 'bias', 'bias', 'bias', 'bias', 'diverse']",True
2402235,❌ Terminated,False,National Academy of Sciences,DC,Standard Grant,648319,648319,648319.0,False,3,"['barriers', 'diverse', 'underrepresented']",True
